EventPlayerID,Score
624523,272
624527,154
624532,49
624536,65
624533,54
624526,210
624522,154
624528,31
621489,106
621490,58
624648,208
621674,105
624655,93
621676,116
624658,8
624651,2
624918,150
624917,27
624916,232
624923,225
624925,172
624915,154
624919,11
624921,213
625037,37
625030,25
625056,139
623175,59
625166,64
625279,15
625272,13
625274,5
625294,25
625181,43
626038,66
623865,5
626039,2
626310,139
626302,206
626296,93
626301,39
626306,78
626312,61
626309,32
626300,56
626303,192
626298,89
625542,59
621164,9
621161,28
622968,8
622133,128
622137,2
621910,7
622136,27
621911,1
622245,191
622254,225
622240,176
622239,9
622252,222
622241,137
622243,103
622811,130
623574,83
623569,4
623005,2
623007,2
621056,3
621042,1
621046,102
623299,150
621318,238
623590,159
621331,132
623587,153
623586,296
621330,223
623581,114
621324,223
621319,143
623594,24
623582,210
623584,226
623593,11
621320,53
621327,106
623588,91
621323,26
621321,16
621317,27
621325,28
623619,77
623614,14
623715,143
623154,3
623783,102
624809,44
624240,112
624143,34
624585,208
624847,51
624596,19
624851,62
624848,71
623833,13
623920,236
623921,338
623919,183
623926,46
623925,67
623931,171
623922,128
625567,277
625568,286
625571,256
625569,33
625576,110
625572,52
621441,5
625570,81
625574,208
625566,176
625682,19
625679,27
625688,56
626182,190
626187,3
622883,238
622879,238
622886,141
622880,247
622889,23
622878,91
622882,53
622888,2
625772,158
625764,9
621258,239
621731,19
621475,4
621485,3
623858,97
621567,2
621781,9
622176,111
622182,17
622386,12
622350,19
622348,4
622741,38
622732,49
622734,32
622740,2
622736,4
622838,49
622856,5
622954,6
622947,1
624861,1
622957,2
624862,4
623103,113
623109,27
623932,124
623353,9
621937,49
621929,1
623342,15
621938,4
623345,25
623347,9
621882,7
624913,30
625967,74
625957,217
625973,225
625965,125
625960,31
625959,157
625962,249
625968,16
625974,95
624157,38
624310,274
624320,329
624316,63
624312,35
621308,19
624321,190
624322,229
624318,52
624314,40
624315,66
621239,222
621235,115
621238,217
621242,43
621244,79
621243,166
621240,2
621245,36
623980,72
623979,11
621467,244
621463,149
621462,10
621460,198
621470,41
621459,118
625156,37
621464,253
626150,157
625398,7
623028,4
623034,4
625063,55
625509,6
624716,29
625653,4
625816,12
625861,23
624269,45
625919,67
625925,155
625927,83
625930,304
625922,86
625923,74
625917,20
625920,241
625929,16
623273,84
626008,53
626162,1
624932,45
623817,112
626386,127
623813,100
623809,79
623811,7
621118,9
623099,11
621510,41
621508,64
626029,11
621524,157
621528,14
624615,25
621744,67
621748,19
623063,54
621856,19
626221,97
626218,112
621870,41
626220,77
626215,8
626225,21
621865,1
626216,2
621873,2
625282,36
624961,14
625229,35
626356,165
622216,55
622206,82
622215,9
622896,138
622899,44
622773,59
622769,59
622770,51
621659,178
621656,99
621654,4
621658,69
621665,18
621664,19
621655,78
621648,61
621663,4
621652,6
621650,4
622402,178
621231,95
621229,53
621995,15
622003,37
622519,186
623451,47
623085,74
622560,1
622557,4
624282,8
622990,6
626336,6
626333,14
623035,246
623205,50
622363,105
623411,17
624311,2
623406,12
624319,28
624308,83
623607,85
623692,268
623690,44
622757,150
623722,63
623728,11
625627,83
623748,60
623762,103
623757,54
625635,78
621388,90
623978,47
623973,25
624023,99
621630,68
624249,11
624255,12
624250,51
624248,9
625527,15
624494,38
624510,6
621575,12
624525,55
624529,53
624537,4
621579,9
623466,4
624641,2
621122,41
623950,51
623956,68
624885,9
624892,2
625025,324
625016,50
625020,164
625209,135
625287,13
622150,139
622144,77
622147,18
621836,33
621830,4
621838,64
624990,57
625442,28
625397,29
623395,87
624954,6
622321,38
626204,140
626200,20
626205,85
626197,9
623107,45
626280,21
625456,32
625454,14
626274,12
626252,350
626250,167
626248,118
626249,69
626246,56
626324,57
626244,116
626242,219
626381,4
621248,41
621237,24
621361,28
621367,13
621430,82
621419,23
625129,5
621458,36
622072,7
622074,8
625563,227
622453,4
624342,27
624293,56
622931,72
625370,53
622970,40
624335,67
624328,1
621031,64
623014,336
623651,46
623113,16
623112,7
623137,222
623187,14
623183,1
626429,14
626420,4
624038,87
624037,93
624789,13
624360,105
624349,76
623508,9
624469,47
622843,55
622849,26
624544,5
624738,64
624746,132
622102,11
625331,29
625733,46
625743,54
621097,40
622255,168
622257,346
622265,102
622260,145
622259,226
622264,29
626191,2
622261,107
626230,75
626260,67
626263,8
622346,39
621200,18
621262,39
621344,18
625197,126
621615,29
621607,15
625208,5
624062,5
622162,29
622173,103
622299,41
622185,22
625810,1
622248,80
622249,20
622250,42
624182,58
624188,7
624187,7
622330,67
623604,45
622618,19
623551,27
622619,7
622613,22
623555,1
623284,195
621820,28
623889,17
621624,24
624971,11
626024,2
624634,9
621639,39
623765,38
623918,56
625453,52
621754,5
625441,8
622824,120
622828,64
622823,46
622834,15
625495,3
622013,88
625782,43
625777,51
626061,95
626155,12
626148,82
626159,21
626149,11
621077,153
621314,10
621310,1
621406,73
623422,35
621637,9
621291,4
622073,38
622138,66
621088,21
622098,56
622528,6
622091,1
623123,22
622987,24
623127,2
622984,4
625898,53
625899,45
622723,29
624118,135
624109,226
624117,111
624108,52
624110,42
624122,12
624112,103
624106,17
624115,116
623708,24
623839,39
623585,20
624728,7
625089,44
621036,33
624588,21
625606,32
621981,56
625958,16
623967,74
626053,2
626297,5
622312,11
624213,75
624220,128
624214,377
624215,167
624207,206
624217,65
624211,42
624209,18
624831,55
626403,3
621682,33
623276,18
621370,6
623274,1
621832,41
621933,2
621834,17
622625,71
622196,69
621507,2
622765,28
622793,27
623335,190
621649,68
623329,9
621661,57
621666,10
625800,91
623758,2
624004,136
623912,57
623904,162
623909,108
622895,24
622892,86
624301,3
623830,3
623221,16
622221,20
622212,7
622700,13
622710,2
625528,23
625521,19
623630,15
623637,127
623636,67
621574,25
621702,105
624942,54
624243,127
623805,35
622004,45
623888,2
622400,4
621376,49
626207,21
626199,2
626100,18
624065,140
623524,5
626348,7
626344,13
626332,5
626329,3
626341,3
626340,2
623684,26
626327,2
624078,21
624556,33
624995,50
624999,45
625062,44
624431,47
624433,99
625667,2
625342,4
625337,33
625330,8
625544,34
625651,26
624313,5
625784,13
625915,122
622693,17
625921,30
622690,2
626177,5
622530,90
622533,83
622531,248
622539,136
622536,307
622535,3
622544,19
622534,76
622540,16
622537,126
621468,37
621222,123
625184,40
623315,4
622037,9
622134,269
622373,2
622267,32
624987,8
624486,2
623068,1
623206,1
625010,139
623407,179
625012,2
623402,2
625002,7
623517,3
623659,11
623666,61
623693,17
624287,11
624967,169
621878,41
624567,2
624574,97
624581,178
624573,32
623789,42
625262,29
622601,174
625448,11
625457,59
625697,61
625710,2
625704,51
625759,126
625148,23
623892,28
623797,9
624107,76
621447,4
621803,54
621813,3
622503,7
622885,17
622251,18
622263,5
623307,57
622422,35
624153,42
624140,2
623580,5
626409,33
625621,9
625624,49
623964,33
624524,18
624582,167
624613,254
624712,5
624616,47
624682,3
622468,23
622476,44
625114,17
625176,3
625316,15
622380,8
622375,13
625400,1
625403,1
623835,13
623265,4
626057,4
626060,3
624866,16
626120,80
624597,6
626234,5
624607,1
626264,13
621275,7
623984,49
623983,20
623986,32
622801,3
622802,12
623152,14
623145,8
623396,2
621769,26
624085,6
624216,33
623924,32
624434,14
624912,10
621146,27
621140,41
621154,160
621145,39
625303,6
625369,3
625371,1
625414,122
625511,24
625503,4
625575,1
621711,2
625748,4
621710,5
624594,9
624591,25
622647,55
622059,48
622085,8
622277,13
622268,2
622414,235
623015,4
625660,6
625553,133
625559,16
625835,82
623337,30
621382,43
624097,14
625549,1
624666,51
624675,3
625823,24
624810,6
624814,1
625218,3
626277,12
623689,152
625462,46
621466,18
624599,56
625614,5
625609,53
625616,5
621158,19
622303,128
622608,7
624769,73
623458,47
625869,76
622337,16
622329,24
622898,6
622906,3
623695,1
624020,78
625903,119
622938,105
622937,81
622943,30
622940,3
622933,79
622941,197
622939,98
622944,25
623600,20
624455,48
624458,2
624460,59
624495,21
624488,19
624491,22
623779,8
623776,35
624509,1
624824,67
624865,13
625065,14
623322,16
623321,28
625322,47
621249,44
625507,12
625798,57
625734,13
626051,2
622515,5
626140,10
622747,8
624120,59
622752,10
624111,2
624114,42
622244,25
624583,24
625390,6
625636,7
625765,4
624309,5
624306,3
625359,12
626076,45
626286,2
626304,117
626359,1
621952,13
622550,1
622111,28
621985,31
623591,70
623589,1
621821,10
625751,13
626034,80
626043,5
626245,29
624572,15
624221,130
624218,51
621605,16
623155,7
621799,120
621772,3
624272,18
623814,35
621178,18
623791,40
625972,9
625961,30
623505,2
621922,230
623650,2
623641,1
623649,4
623864,3
623673,4
623848,10
624225,14
624379,4
624386,2
624920,15
625076,5
625088,1
625633,41
621755,34
621763,36
625752,3
625760,1
626063,2
626136,13
621172,20
621167,15
625239,6
623234,21
626427,5
621725,27
621049,35
621045,17
621851,3
622047,4
621973,7
622739,1
624076,77
624499,42
623218,56
623457,72
623771,30
623842,10
624740,7
622333,33
624354,7
621604,24
625608,1
625611,2
625026,1
622010,62
625708,1
622014,2
626247,4
626241,2
625822,3
621831,1
622035,28
621892,8
622650,19
621651,38
623141,1
623143,4
623173,4
624208,30
624553,2
623483,19
625523,7
622775,14
625343,1
625338,1
621614,3
625722,17
625691,8
625093,2
623556,1
625954,1
621143,33
623380,8
623379,5
626236,3
623372,3
625540,4
621266,3
625004,5
623647,4
623645,4
624506,2
625826,2
621383,43
625849,18
624284,23
624224,6
623859,5
624069,29
624071,25
621890,6
624531,54
624530,7
621784,5
622467,1
622724,67
622726,1
623339,10
623733,27
624017,1
624161,33
624643,1
621438,1
624832,137
625626,1
625629,2
621346,16
625995,5
624483,22
626347,18
621051,4
625407,156
621963,130
625410,10
623496,5
625125,8
621294,18
623072,18
623082,9
622387,12
622511,77
622512,66
622315,1
622317,23
622642,4
622636,1
623033,5
623027,2
622901,53
621566,10
623643,1
623828,19
624162,32
624170,2
624196,3
626138,5
621322,8
624868,8
621932,2
625258,9
625386,1
625431,25
622009,4
626362,8
626399,2
623089,3
623096,84
622563,60
624660,7
625309,35
622262,16
622699,4
624969,11
621188,2
622108,4
621141,1
621155,4
624365,3
622203,15
626321,5
626267,28
626314,6
622310,37
624147,83
624927,1
624926,1
622661,5
622672,211
621219,3
622660,41
622507,3
622055,18
621580,8
622396,3
624870,28
622385,2
623029,4
623038,2
623133,1
626124,128
626121,112
623051,6
623539,12
623773,10
621396,5
624052,1
624039,10
621274,12
622148,120
624289,43
621087,67
624350,1
625237,54
623547,126
623557,11
626192,11
622174,22
622852,4
622848,3
622854,16
622846,8
622858,26
623144,1
626361,78
621719,156
624171,2
621443,40
626030,19
625075,6
625362,9
625683,6
622548,44
623164,113
623907,33
623910,45
623851,33
624965,2
622114,1
621697,2
623263,1
621338,14
623674,4
623711,8
623899,172
625895,11
624440,45
624437,61
623566,1
621808,10
625735,5
625736,2
625985,10
621328,4
625474,3
625473,17
626243,24
621969,23
622126,30
623626,1
623635,2
623941,19
622708,90
624146,10
624898,2
624911,2
624199,124
622681,120
621302,25
623201,8
623200,1
623292,163
624985,59
624977,8
623213,34
623216,15
622671,84
625417,17
625422,4
625937,3
622213,129
621124,41
622611,5
624479,40
624474,2
624618,1
624841,28
625862,4
623494,5
621660,291
621684,4
621653,57
622484,9
622486,6
622497,6
622493,2
622490,2
622478,3
622480,1
623535,5
623541,6
623530,3
623522,1
623533,8
623527,3
623525,7
623537,1
622810,2
623124,2
623193,12
623413,1
625021,88
621102,54
624384,2
621601,75
625206,29
625172,4
625256,3
625281,2
621111,1
622635,9
626040,1
626299,1
623741,17
621421,1
626188,72
625913,32
622617,4
623003,59
621236,15
622986,24
624064,87
624508,68
622258,14
625374,8
625372,11
625992,62
625993,2
623998,12
624273,1
625138,1
625123,1
625133,20
625136,1
621399,69
621539,8
621876,31
623393,21
623073,4
622688,5
622395,87
625022,37
625449,24
625864,1
624183,2
622005,3
624203,1
625779,2
623222,5
623220,2
623852,116
626190,6
622762,2
621610,2
622438,58
622574,1
622655,57
623149,34
623289,67
623660,2
622993,1
621416,7
621424,13
621436,2
621422,2
621434,3
621439,1
621432,2
626196,2
626202,3
626315,3
626313,2
623565,20
623568,20
622170,8
622684,7
621819,82
621822,1
623042,6
623430,40
623504,130
623634,117
623836,3
625880,2
626283,123
626364,31
626428,1
621230,6
624423,3
621840,7
623606,1
623160,8
625135,4
622099,3
623277,8
622183,1
624001,40
625162,2
625844,16
625277,2
622246,4
621044,56
626305,84
623259,5
622154,2
622483,22
621273,3
625886,1
624459,107
621175,67
622682,58
622362,45
623470,3
624428,6
624914,7
623359,3
621210,13
626183,2
621356,5
624180,33
622168,1
621112,3
623854,22
625902,3
625265,1
622881,31
624504,20
623022,18
623443,6
623906,3
621869,7
624094,34
626406,9
625639,4
625768,146
626015,13
626117,44
622351,25
622786,1
624822,2
623387,3
623416,145
624647,5
624198,26
621757,40
625673,128
621451,1
623110,131
622720,14
624005,10
622701,62
621843,5
622583,11
626169,22
625966,3
626131,4
624299,1
625159,26
623295,4
623596,1
621107,1
621156,4
621420,3
622327,16
622694,2
622729,5
624105,3
622437,5
622440,2
622442,2
624549,2
624853,2
622665,4
625709,2
625889,7
621123,15
626021,24
626026,5
623627,45
623309,43
626217,14
621461,4
621116,2
624266,3
625387,8
622242,3
621083,2
621692,1
622772,44
624391,1
625413,2
621397,2
621192,2
622935,19
623930,5
624167,4
624238,6
625918,10
625947,5
624830,1
621030,34
626167,3
621827,3
622316,3
623611,8
623877,8
623780,5
624271,3
624667,16
625185,8
621241,4
625980,1
624777,15
626256,8
621159,9
624718,3
625477,7
622270,2
622983,2
621672,1
625031,21
622934,2
621997,9
624178,2
625310,10
622712,2
622153,1
623529,9
624436,1
622860,5
622844,26
622842,7
622839,1
621842,8
623186,6
625941,7
621341,3
621071,1
621685,5
623020,10
622532,2
622353,14
623872,4
624951,1
621272,14
625908,5
624743,2
622599,1
622364,41
623264,1
622378,10
623960,20
621254,2
623506,1
623999,5
624142,15
624307,3
624557,2
624948,3
624992,9
625032,5
625064,1
621584,8
626342,1
623825,9
622663,1
622639,1
622412,18
623583,2
623243,5
622459,1
624040,1
626377,8
622218,4
624119,3
625432,3
625693,10
622028,7
621445,2
621444,3
621732,32
622167,1
622500,1
626229,6
622960,2
621894,1
623231,6
625963,4
624416,2
621183,10
625737,40
626122,8
622659,4
622678,1
622558,1
624394,5
621529,3
621903,2
621895,2
623104,3
623389,1
623405,9
623091,8
625199,3
626251,20
623384,3
621288,4
621881,31
622929,1
621622,2
623997,2
625248,5
623425,5
625618,7
625969,2
625793,4
625805,4
621792,10
623853,1
623717,5
626398,1
625871,1
624498,2
622034,4
624623,1
626405,1
621250,3
624600,1
621794,1
626374,3
622768,1
623617,1
624201,2
624947,1
624982,8
621101,27
622475,1
625315,1
625659,5
626189,1
624041,1
622296,1
623857,1
624895,2
621410,1
623378,1
625516,1
622623,8
626035,1
622538,1
625143,1
625068,1
622377,8
621599,16
625363,3
625555,2
621817,1
621885,1
622094,2
623069,3
621028,13
621924,1
625483,10
622555,3
626228,4
624661,2
625078,2
625775,4
621394,1
622857,1
624088,1
621547,1
624709,1
624626,1
621086,2
622679,3
623064,1
625797,1
621282,1
623806,1
622616,1
626071,12
625727,1
624511,12
625599,1
622584,7
625681,1
624245,2
625122,12
624907,3
624212,4
623723,2
622076,1
623129,3
623595,7
623532,6
625438,2
621800,1
621797,1
624475,1
624896,9
624683,1
623895,1
631230,251
626468,184
626471,191
626476,95
631228,154
631233,149
626478,128
631225,4
631224,65
626475,83
626480,6
626466,121
626473,97
631229,106
631235,26
626467,69
626469,42
631035,125
631027,93
626488,73
626483,190
631032,221
626485,120
631025,227
626490,301
631031,93
631028,81
626491,9
626482,73
626492,149
626493,107
631024,51
626489,107
626487,4
631029,124
631033,115
629295,129
626618,161
626604,280
629291,80
626608,301
626606,278
629290,108
629286,81
626611,205
629284,163
626615,224
626617,17
626607,56
629293,68
629288,161
626613,62
629294,83
627168,6
626619,54
627160,83
626621,197
627165,184
626629,231
626626,173
627155,58
626631,44
626622,75
626625,154
626628,8
627153,48
627149,41
627162,108
626632,47
626627,38
627152,18
627164,2
627154,91
626459,143
626713,233
626465,142
626704,163
626721,43
626464,55
626723,261
626449,122
626718,68
626708,10
626710,31
626701,177
626455,128
626450,91
626712,17
626458,91
631716,158
626726,228
626742,150
631711,112
626732,333
631721,230
631708,66
626738,205
631713,32
631709,79
626730,74
631723,63
631710,219
626743,73
626737,25
628965,258
626787,169
626786,150
626778,160
626790,24
628972,39
628963,151
626781,239
626784,115
626779,33
628976,13
626780,82
628964,115
628967,47
628966,216
626783,9
628970,17
628971,3
626782,1
626785,9
630320,269
626852,40
630325,115
630327,89
626838,31
626841,80
630331,101
626839,48
630317,120
626837,52
626850,130
626844,84
630319,5
630321,30
626848,4
626843,16
630329,109
630330,83
626845,45
630318,35
629507,184
629502,200
626862,332
629498,124
629501,62
626855,254
629494,174
626859,132
626865,46
626866,33
629500,8
626867,60
629503,15
626863,148
630768,203
626919,186
630756,143
630771,108
626915,180
626917,103
626921,175
630777,97
630776,27
626918,116
626929,40
630778,104
630760,26
630770,53
630766,49
626925,179
628895,161
626953,75
626950,192
628896,141
626954,7
628893,69
626956,61
626947,75
626960,64
628898,349
626952,271
626951,116
626958,106
628902,103
628903,84
630245,285
626963,177
626969,367
626966,170
626965,272
630252,52
630243,74
630238,185
630242,42
626972,115
626971,107
630248,242
630240,26
626974,133
628712,120
628710,267
626998,436
628720,194
626993,279
626996,175
628716,47
627000,49
628718,58
626997,151
628714,68
627005,182
628723,70
626989,17
626991,49
628722,44
628709,17
626557,127
627039,114
627051,327
626561,259
627043,204
626549,11
627038,81
627049,47
626566,239
626560,106
626567,80
627044,231
627045,27
629114,243
627105,122
627108,184
629113,62
627117,28
627112,346
627119,124
629116,194
629111,140
629107,9
629110,37
627110,11
629104,118
629112,145
629108,316
629109,78
627115,160
630683,138
627176,3
627171,179
630682,278
630686,132
627178,32
627177,99
630690,56
627175,206
630688,158
630689,100
627172,149
630691,82
627847,154
627201,124
627840,29
627202,172
627838,34
627842,6
627197,48
627209,49
627208,101
627198,243
627205,131
627203,121
627835,137
627200,41
627834,121
627848,286
627207,8
627839,23
627204,1
627918,104
627244,195
627916,59
627253,104
627919,124
627251,87
627245,142
627911,125
627242,1
627913,12
627256,102
627929,190
627249,243
627920,7
627248,5
627246,1
627592,75
627289,240
627291,66
627277,299
627591,102
627585,332
627284,163
627581,170
627293,84
627286,58
627282,134
627586,109
627283,99
627280,91
627587,70
626943,288
627324,317
626934,194
627330,77
627328,37
627338,81
626939,186
627325,175
627332,187
626940,4
626945,90
626937,130
626933,31
627982,151
627366,295
627359,169
627985,170
627364,162
627991,220
627978,44
627980,140
627368,35
627356,28
627977,75
627987,36
627360,166
627976,14
627981,150
627369,40
627082,244
627374,156
627375,214
627384,155
627087,96
627387,91
627084,153
627383,121
627373,112
627080,61
627091,172
627090,80
627381,64
627380,96
627081,32
627086,168
627382,99
627376,8
627379,7
626495,145
627487,180
627485,51
627482,254
627478,158
627477,71
626503,37
626498,9
626501,27
626496,73
627486,317
627484,17
626505,49
626500,55
626511,193
626509,6
628311,150
627541,174
627543,201
628297,157
627540,255
627537,199
627544,65
627538,28
627546,88
628298,112
628296,172
627551,57
628304,48
628305,69
627548,76
628306,6
628303,61
630047,147
627597,273
627600,363
627605,261
630042,176
627596,109
627603,74
627593,90
630039,67
627595,137
627594,291
630038,219
630046,122
630041,27
627599,9
630036,3
627602,52
630044,1
630035,50
630425,176
627650,262
627642,150
627652,324
630419,55
627640,13
630430,83
627648,102
630426,77
630429,109
630423,151
627644,69
627647,128
630427,112
630431,23
627645,20
627638,1
631108,256
627671,341
631095,153
627680,64
631106,53
631099,132
627669,191
627677,15
631096,129
627675,109
627676,132
627673,258
627681,29
627674,9
627672,4
627795,100
627725,64
627718,66
627800,110
627720,98
627796,69
627792,32
627716,262
627789,178
627712,32
627798,87
627801,86
627788,1
627726,170
627713,133
627728,98
627729,62
630713,299
630717,122
627758,96
630725,117
627763,131
627757,163
630720,63
627768,46
630719,164
630718,8
627760,188
630712,61
627770,112
627765,77
630715,184
627766,101
627100,289
627102,149
627782,80
627779,149
627774,296
627773,15
627777,69
627783,74
627096,243
627099,5
627094,137
627784,83
627097,28
627778,61
631744,116
631748,232
627824,98
627819,118
627828,106
631754,315
627822,178
627831,111
627826,137
627829,81
631751,100
631749,52
631756,37
627820,65
631747,52
628078,104
627938,123
627935,259
627942,256
627941,179
628087,164
627933,22
627939,223
628084,15
627945,132
628080,111
628079,67
628090,44
627937,61
627934,5
627936,36
628076,17
628017,248
628040,150
628008,197
628049,176
628042,246
628039,73
628011,167
628048,13
628015,14
628047,54
628046,91
628021,230
628012,178
628018,103
628052,94
628053,81
628010,73
628019,54
628044,83
627437,124
628074,206
627428,186
627429,219
628068,217
627432,124
628058,127
628070,207
627427,34
628075,295
628064,203
628069,12
628060,85
627436,9
627440,76
627430,4
628067,30
627433,4
628062,5
627441,2
626662,250
628172,216
626659,162
626665,16
628173,108
628159,173
626654,146
628162,142
628168,87
628165,115
628166,152
626660,43
626668,2
626656,93
627395,172
627389,236
628176,130
627390,136
628179,12
627388,36
628184,113
628186,89
628188,156
627392,94
628189,25
627393,29
627400,90
628187,146
627396,78
627394,112
627391,56
628182,71
628491,53
628190,171
628193,360
628497,96
628199,292
628196,195
628483,256
628494,181
628197,119
628489,7
628492,162
628482,99
628201,13
628490,24
628194,80
628493,12
628495,6
628192,15
628198,68
628484,69
629320,352
628219,91
628228,200
629319,184
629324,110
628232,82
629323,208
628220,126
629314,94
628226,228
629315,10
628231,41
628223,4
629326,322
628224,171
627953,278
628324,115
628320,49
628322,217
627951,33
628312,97
628325,85
627956,114
627946,42
628317,273
627962,180
628315,113
628313,24
627950,104
628314,69
627954,114
629281,159
629277,174
628356,232
628366,102
628365,134
629275,119
628359,246
629283,161
628358,4
628372,88
628363,39
629280,73
629270,10
629271,25
629278,202
629273,53
629282,13
628362,73
628367,1
629274,85
628368,2
628355,3
628447,113
628380,113
628455,92
628377,225
628449,93
628384,171
628448,177
628376,119
628458,63
628385,186
628452,60
628375,57
628453,90
628460,146
628456,69
628379,140
627221,119
628390,53
627218,77
627225,92
628399,129
627220,248
628393,364
627213,27
628395,392
628387,162
628389,257
627211,11
627223,13
627215,259
628111,222
628412,207
628117,215
628413,353
628113,176
628407,182
628404,138
628400,89
628414,129
628410,37
628406,44
628109,81
628405,113
628120,123
628402,20
628110,4
628124,30
628122,14
628112,23
628401,3
629775,363
629779,67
628416,201
629782,246
628427,284
628419,165
628424,189
629778,44
629777,157
629785,137
628421,150
629780,121
628417,5
629781,22
628418,34
630400,266
628540,238
630386,57
628530,273
630399,126
628546,175
630391,175
630392,102
628529,126
628549,99
628537,70
628532,101
628533,101
630387,216
628543,31
630397,23
630645,108
628554,239
630641,88
630640,103
628553,184
630638,163
628557,73
630637,74
630650,27
628556,32
628564,87
628552,105
628559,94
630646,66
630642,60
630647,118
630639,100
630652,26
628551,9
628107,194
628611,28
628601,215
628614,109
628609,183
628599,194
628602,211
628103,2
628613,233
628605,169
628607,55
628098,30
628095,93
628091,131
628101,103
628097,131
628094,25
630193,245
628632,219
628644,327
630189,82
628634,55
628639,119
630197,260
630198,289
628635,231
628640,43
630196,8
628641,121
630201,134
628631,10
628638,3
630628,95
628757,311
630634,90
630632,211
630622,165
628760,211
628759,173
630627,115
630636,10
630625,103
628754,53
630633,92
628752,255
628761,120
628762,111
628758,27
630630,41
629102,233
629099,189
628778,346
628771,316
628773,210
629091,213
629096,158
628779,73
628768,217
629093,33
629090,53
628770,37
629088,55
629098,4
628776,54
629097,158
629092,147
628774,16
630463,79
628782,141
628786,101
630475,69
628789,171
630470,117
630469,174
630466,172
628791,141
628784,49
628792,274
630465,50
628785,18
630468,2
630474,13
628793,66
631001,71
628905,141
628915,75
631000,249
628906,30
631009,42
628907,206
630996,170
631004,213
628918,209
628911,125
631007,224
631005,11
631003,99
628908,56
628512,102
628928,88
628929,26
628508,272
628930,228
628507,101
628925,58
628926,23
628500,92
628924,158
628501,171
628923,97
628506,19
628920,49
628513,107
628922,73
628927,67
628499,1
628919,12
631602,108
628939,245
631592,111
628938,46
628941,103
631595,262
628946,352
631600,76
628947,247
631603,66
628948,70
631598,126
628942,8
631597,59
628940,84
628936,42
628937,84
631596,121
630532,215
628956,221
628954,192
628957,200
630530,112
630527,168
630529,168
628950,23
628952,185
630536,231
628955,51
630524,36
628953,41
630525,153
628960,227
630522,31
628958,4
630523,38
628255,32
629027,152
629032,217
629028,298
629026,186
629030,66
628263,70
629029,85
628261,170
629036,21
629022,101
628250,34
628252,257
628253,64
628266,28
628251,6
629025,1
629399,151
629084,310
629384,87
629389,170
629077,224
629386,85
629076,160
629079,148
629402,14
629075,89
629082,116
629390,59
629087,19
629401,140
629393,9
629394,113
629085,262
631522,216
629130,182
631528,160
631537,298
629124,188
631524,200
629129,145
629125,33
629121,9
629117,32
629118,70
631523,99
629120,95
629122,55
629140,104
629149,49
629171,123
629154,201
629158,73
629167,56
629160,332
629136,117
629162,8
629170,36
629157,58
629174,94
629151,136
629169,31
629165,25
629144,54
629159,32
627630,197
627627,140
629188,101
629175,148
629180,140
627637,75
627623,23
627634,142
629176,82
627633,56
629178,68
627624,220
627631,55
627625,78
629184,116
628462,111
629445,278
629438,250
629447,94
628469,101
629437,97
628472,69
629452,125
628463,7
629450,215
629448,37
629444,72
628470,38
628474,6
629446,58
628461,196
629451,3
629440,2
629439,3
628293,194
629521,123
629511,189
628289,48
629510,128
628287,273
629515,165
629517,93
628295,129
629509,54
629518,28
629513,44
628288,45
628291,11
629512,52
629519,58
628283,81
629514,64
628284,143
629424,153
629621,153
629635,169
629422,32
629629,263
629428,120
629627,235
629432,167
629423,201
629626,276
629616,121
629624,208
629433,246
629623,44
629430,12
629625,53
629630,35
629426,85
628248,77
629734,190
628239,213
628238,128
628242,82
629731,123
628244,38
629735,229
628234,28
629733,74
628243,78
629732,62
629739,41
629730,17
629728,59
629729,197
626825,39
629766,367
629758,271
629772,188
629768,241
626831,218
629761,18
626828,7
629763,210
626826,131
626824,1
626829,35
629762,112
626836,95
626827,72
626833,147
629760,82
629771,31
628850,20
629813,121
628857,65
629811,195
629808,158
629805,154
629807,333
628847,100
629803,41
628856,177
629814,91
628846,163
629800,63
629809,167
629806,56
628845,26
628852,49
628848,136
630459,160
629839,339
630452,99
630462,196
630456,179
630454,83
629837,25
630455,193
629840,108
629836,29
629830,24
629835,260
629843,22
630450,1
629838,130
629841,6
629831,1
627341,69
629876,132
627342,177
627344,166
629889,369
629880,278
629886,77
627345,139
627346,79
629877,56
627347,146
629875,87
629874,120
629878,222
627354,43
627351,203
629881,2
630150,166
629891,179
630153,96
629897,125
629900,194
629898,22
630149,46
630157,20
630148,246
629901,158
630147,103
629895,2
630154,39
629902,86
629904,106
631547,94
629908,104
629916,100
631545,63
629919,131
631549,164
631553,12
629912,68
631551,44
631548,217
629910,43
629907,117
629913,62
631555,99
631556,45
629915,137
629921,198
631544,42
629261,71
629948,127
629247,277
629259,67
629248,187
629256,2
629943,72
629257,89
629939,57
629263,65
629942,72
629941,147
629947,383
629950,184
629258,43
629250,11
629951,100
627902,144
629964,154
629968,62
627904,286
629955,308
627906,48
629961,143
629966,97
629965,184
627905,186
629958,12
627900,31
627910,160
627898,10
629555,91
629978,96
629981,20
629972,82
629982,165
629553,17
629973,12
629971,261
629974,148
629561,179
629986,261
629556,153
629549,210
629559,93
629550,110
629979,8
629976,3
630183,202
630050,174
630181,190
630187,67
630049,158
630065,179
630053,158
630188,62
630059,93
630066,90
630184,130
630057,73
630177,85
630185,173
630175,73
630182,93
630306,153
630094,124
630084,220
630088,237
630091,187
630302,208
630089,73
